Address,beforeDOTA,afterDOTA,status
13xiCcfr1LMGuTdkxChWjBBk7uF3hnCJ4KLo8WdqTBnMJqZB,0.0,4.8,New
153ZshbwSxq27Rizoz4QcpVba8cNxqkF5xmhGq8knJFuChL1,0.0,35.01,New
14XdZbUE5dZEPVdtMd7xo6CC4hnjKeFiLTAAaGMKrpZeat1R,0.0,1.01,New
13VVf81zuw63vgnzov9AFh8FqeAmvBjqbaVqD39UaT9cKLHK,0.0,34.45,New
14E6ZukeSpoz8Jbg7CuatxKLxgLtGZcFKZKvd1mvQ4AcVz5n,0.0,34.43,New
14VLtCzCqhNDEH9sACiRNjXpPgibVjm6bSyi6J1kaKTLdMZD,0.0,1.01,New
12pe8m8Cd4Nyi6AdacbqaC84wM3LKQUDSNYptzdTd14JLiKa,12.53,57.3,Old
1A4VvZB5qRU5ay2YP8StyZuT4D2XyjbkAvBedUfS7oZdL7J,10.86,1.01,Old
13iNdcPhXZfd21D9WnUkdgskuatRKcZNk9r7EcLvTLGxQKeU,0.0,8.64,New
13zJQaeZLwHNuCaRnWpoyZq8494qjqbjDdhQ4MWcQHyAprQX,0.0,20.23,New
14bAgGTj7ps4GKDsVpYnXbbc5QwMMBNfTUf1MwDbRmBriHAf,0.0,20.28,New
1KiCxBhfPtJEg5Jgqr4vHSwwC9dRKSMfiPDuQroKBukNpMN,0.0,1.0,New
13zS8oEKJmBiUMduDbH3fLwMNe8kJhBoCbZsw6TDSggX9QRv,0.0,1.02,New
13YxuFMNmqsbSmfhY8j1ceAFoqPA8LkCgNfkSTYqdUxXAosy,0.0,1.01,New
15KMCStwVrSzBa6ESuwGg3dcvG4cpapfKfvWyCaZykHdpnL1,0.0,26.63,New
13Ma2BMXfgvYuMwSN1D8NaaZ1inWJ8ziBZg9bWNs3jUMF2zD,0.0,2.32,New
14EJtGk55uQL5vLkaGge8rkZs9cL4KDoRCd6dJ4VE6SoZfS2,0.0,23.4,New
13gQxXYUr81hh8fTDU1mZoR5KRdKqm25PVBnGbmEYPsnwS5k,0.0,1.01,New
14DnfqDAPiWA1AQhjRKxXKu4HYtjDUv1um7Fu5PzNrknAEcV,0.0,1.01,New
148ETncdPzU9GaHU1RdbW5pvNtMSwFULqJamSovEU7hfEHXR,0.0,6.03,New
13eCTdBYtaapsuPk9yPHnYjB3nFEBaRVjzFNpYB1w4vjs4K8,0.0,27.32,New
1463nNFgGHwTa7HP2gJ3vAfPx9GAZyjCf1MfyxzQGSHuucNW,0.0,2.41,New
13TgXsLhiuDXegtvZ77Z5UuNfKbF79RyX5HMCGzMYDzaToDQ,1.01,1.01,Old
12zQ9YHp1eyetL3p3XbwxMgvBABEjzGeaNFqqJuvYZAFFFjx,0.0,11.48,New
1245k1RUctqQ9EWsme4o5Xp8BjdU13H18WrC4C8kyRYHCesB,0.0,1.79,New
1pidaYr7DgtN2YhTxak3GKVbbLnXzhg9xue6pwem82F8WKo,0.0,1.79,New
13zVzUbrckRQ9KuLPKjCG3C7uFkF3z6a7aFgLtizEipGKsrC,0.0,33.26,New
1ncemuYbZ6tSJjj9qYAjVMU3FNe1HE45JpZroiFntEZLkcG,0.0,1.78,New
1A8hcUWagZAhnrb5jNMfdNFZCpfFAYjk89YuUK6HButBWv3,0.0,1.79,New
16d3jeUXzQEdpjAH7e39rhiUM3M1aT5z832o2TgHChqH936G,0.0,1.02,New
165XLCSL8YCV5M61RUrTRGQqTXfnA661vHfMzAdajrtGBaj8,0.0,1.8,New
1WKpBo2s1iySCfas42mwh6aFyM4DkSgWqHCQ21T1QsQPUHh,0.0,1.01,New
13bED2thTCn9zJ4wmyfaddGd7iJqd3YfXfgDsYwbWU8qg6e9,0.0,1.56,New
13RBTfRdHhPc3jnVCcmjY1ZDnEpf7naVsqSEDnckZmL5zfGM,0.0,1.27,New
168Ci4TJRR7uDRbqocdfJTpbShJWmQo6Xea21J7QyfrJANVo,0.0,1.02,New
1x7owBwgkUBgJi8G2GM3Ty7FkspAmviLSoygEbz1MnzXGaR,0.0,9.97,New
12pta91v1qHw8ecQ89AMdHxjuP6yd196x6toSEz8daXLfGWP,0.0,145.79,New
13b3Mg7H2zhzsz26TQ8XiTeND3GnBobHe9dBynD42cxwNaRv,0.0,43.6,New
12mft1FxsGf2GH29VCF9NJ5Doqo5unjYjK6mW2Xk6j3o4P63,0.0,386.82,New
121sZfWUn8TWJGisjrs5kPrHunm4xhjrNzbfQ5wqzP8EwjwJ,0.0,49.98,New
121r73wVXLER959dYBXNEeBqp13dgg8BLGHx2tUgugHQsBri,0.0,1.01,New
16Uf8HTc65MP9ZAg4MCJEwVCURdQuohozgmXQnLNVMfG41U5,0.0,4.94,New
15DppYog9UpLPVyj1BA4zW7ZHetpdNAXEbjQBDcWTJZLJUQi,0.0,1.01,New
1UTkcbY6t5ve8d3FnNpir63Wf4SYUBgWRTw6x7vNi1aAJwJ,0.0,10.13,New
12YVpnaiE9Ho4GYMYWie5kTEM7nNZqpUnuZf9uUMTyWzbRCE,0.0,13.92,New
1q1jJQMM45YJoLPr82sHMMYyKYmHHFBPWUF5cKtgzpL9zvn,0.0,37.32,New
1jktJBAjYpwHQ6oUvPXQ5PW1qYKs8hZguYrAWpiSahjt1hW,0.0,45.23,New
14zGvS394iawDC3mkHZ4Sf5QQDgrVzK6Mn2U8RCHoCcqqZCn,0.0,37.32,New
14mEQY5sNhkuixJPvRuB6Cp4NfXeNssMZXcBtDN9X8NZuXdx,0.0,37.32,New
12Ee1awxeMpGffrpMy1nZAFK6sryDrSGeZ3SqhRxZtLkRT1e,0.0,37.32,New
13gvcrNkMfeQAEDcS7aoKtZvC3xAnVsbAJiA3yuFJKU4sNNi,0.0,37.32,New
12KrxCfVZmmpaeeXTMe27qhYGkqf5KtqFS27QUiwGfnsGj2T,0.0,43.82,New
12uMgyCCSDCcGZmuUFRJoy1HtjVc37tQgHYzmStdKanGHw6V,0.0,37.32,New
16ACw4pku8AKbmwd3BwBHRDE9ThGSAsZR8mer3dbBR44P1W4,0.0,37.32,New
197zFVoNbLbCE7MKQarmvoUJjy9yfFnDGxxzo9FPLm6bSRe,0.0,37.32,New
134HHat3mRXdSHATH2nSChTavBexQwxm8qK4iMQmNnUGerEb,0.0,37.32,New
136FpX7Q9qC1Y7FZMo6SYzuVJKfkkXsoqVDc4cqHGnUAAWFe,0.0,37.32,New
15JCLrwN7mWwm9tzQnHdJpyJvPGyrEoxBQPULZyyHJWmmKUT,0.0,37.32,New
13oj62hkForbLMgDQenG3M57eaZnzYn84mNBMVuiAF7hCxwF,0.0,43.82,New
12g4vpGvG84r6eVxaz6CbmXq96gvMDcLrh8Av3oxfU9mmnaA,0.0,37.32,New
1ZKRwJwwsaEcE86i4cxAsmct8XBUVm1S3q4W5M423uooFZd,33.76,1.0,Old
12xfDguLDJkKoVV6QJQpgrckG2frqFMGtR1ck3DCYZoLPtB4,0.0,37.32,New
167kakY8aWsh42R8aqCXYuXC1w94zhGY5NsaFGxWJ8p5Ad3F,0.0,45.63,New
15CxgqW17giYrF2pWtwX1EQ4i4D4uUKRZsHYqsuz645952yq,0.0,57.5,New
15iwadmNY5zxYUyDfZ6yu1UMj15ddeaAtvjftn922MjJ4BjC,0.0,1.48,New
15DrsitRx6wHpinzxhy7w7VTDwgwfHqJnzfm9Aqh6yNR6yrJ,0.0,46.79,New
13xMnZg2JYMfZF2J6Fg6UHqfczG4wXca6LXajCsMYcENtNmF,0.0,5.58,New
14bDXeAoVb456p6xWVUQF7UNHtj5bQbeSRyxR1K5dGC73SCG,58.15,1.0,Old
1E9QpiELvpY1FjxoLJa2hvSuA5nahA6TuC5nZE7SMXYMw7h,0.0,1.01,New
14BkVDMJZbgG6qDZNHQipJbk1ne1Ajmqt1bm8oCNFrFbVZRv,0.0,22.21,New
15VGaVimd8KS1oQz6gerovDMq8xRd6hCh3z4vcdupo9dqEJr,0.0,1.01,New
12jBkxPW7T7bbAX1VMYG4BX4kejmaJyMJsvtGxrPNYVCnQhm,15.17,1.45,Old
15bcL7pHsdNaviab6f3gUMSaMikHQVWhdqFfHePKhUxmgXvf,0.0,1.74,New
16a84tEoWde3BUQ6GAvQMhPrtzjahWYixtHX1fHvHKL6sEbj,0.0,725.94,New
138eFwMf7oCNTchQ7Azx16HdBarMR2ab1Yd3VoH3yGpPj4wM,0.0,1.01,New
15V7anq6276TCyXA5kfdkUrCic8H61SzgfBDmn2r6nMeBswc,0.0,1.07,New
12pLMpFWoEuyGJzYj6ziD7gGhkQsnqfdYHQDF7WY7xGMzE4t,0.0,8.14,New
13eMXBKyKWP86BabVTspvKT1sbfbyAgXsELwSKfytc5uAPku,0.0,0.0,Old
1KYmCPLe6w9gL9xLSjSk6HNTEt86JFxjo6nXmP7hpdiGXzj,0.0,1.0,New
12MgxKmyweR2GhHsJm4ExZHqyiSeNaDBmJ9FgYwrZXi4k8Ry,2.91,1.01,Old
14Pz69gwkn37Ko93EoUgj2R4jS1GzqkTHq2BR9adseMbZLGY,0.0,1.01,New
14MNqfh12oM8zBjH8S6KboaznksX3CUwAJGB6QYbm6eBQHUU,0.0,5.36,New
15FnUFYejaRXv5WyjK7q3m74xgrcGFsJQRhxCxuLsdJfKo72,0.0,1.0,New
155zwW48Sjg4xC3TAgYDdYXhzAATgxWCA3g3nk8XxY9rhaM2,0.0,1.01,New
16Rxknh4HM9Q1kP8211cvarNtAJ6kmQH7dVZdD72HnTfnbio,0.0,1.02,New
1znddEi4fE78NAfvh6FjgSiyEhykvgbnn2b8Uh1YxzfNVb1,5.34,13.62,Old
12bAAbWjVUhGcxB3CgLnqCVfv5xkeqQGzy2uieu9NygEUxcX,0.0,1.02,New
14aNYyguJw76sL7ihmpH2zqd2oEPB6rvT6ZtPTTUgE6ESkwt,0.0,1.01,New
1HMRyaogCD26XkUXQomwJXe3afUxYy6kij2KW3nccGhsatW,0.0,124.41,New
14AvrQTeFNdVHqH8Y3VGtGBS5csQSvciGwz2F64uhVEPoBXd,0.0,190.97,New
14tnaAkBNZvwGgUAGa4Ce3wHjzVihMq3hLSGvLugu2ctFWfH,0.0,109.41,New
15BF61TsNQ9RvYXWeYUUJrQ1gVeE9hKofns96g4tb9FpnvV3,0.0,1.0,New
18tV9MfCuwHyzYdvzjvsKUBfXnt6a8txxyzcZuBHRRVax2Z,0.0,29.17,New
13KGWCXYpEHcXtEPkXQYW76oehwPhCHod54PJbBCJUo3abS5,0.0,1.51,New
15aY4KLAG9Uh7aVmFRbwPkXEy6oM5akahRjCVcJR5UsBcKaL,0.0,1.01,New
14Bj4i24bBsq8vPEvwbdaTYfZD2EiDefZskxvQRD45XNRQQq,0.0,2.34,New
12gSG8iPS7zYhG1vwrZ2wsiVtYvr7i4sv5iAVtDWnQrrd3hj,0.0,32.21,New
12YLUTs6QH4UHYWeDngK6cduLMdoQoprpqNCEDdr6ZqBEg8t,0.0,24.93,New
1583DzS5ZcrCaR2nCMWZ9P9VdJcrPtYCSw6fH37vtjFK3gdc,0.0,2.29,New
15CuD2qEWTfiXHjKnNvc7pn83cWQnpmccrKLYhfpspCzdryJ,0.0,43.81,New
13DiX7kMnzGZ8Q5cncDh2sLNVmNZDMCfZnLT94j6Xi8DGUhq,0.0,1.01,New
168T9y5jE3QAcUnzmAzUVWuc7KQgvqaewWf2fUgCWU6oHf1p,0.0,1.97,New
1EzthgwrKtvoTBzjim6NtVnBmBRZyFzqmWCbWVe6wzmUg3m,0.0,1.0,New
12R8R29AE6YjCG3WoQHepkXhKmBqxkGMELM4GCCgWJPd9HWU,0.0,5.07,New
13iTjt6o8Lm5uV5KS8zCz9aN4d8tTots2bra4cojVLNL7Mxg,0.0,3.88,New
1584pYNrYsKZdxQM2GZX3y1dwA5P4hpwqVqqkMjgzqt8YJ3i,0.0,2.22,New
12gLVZq6rtSwjrZiEDSpLRfi9C34rPne8mMm6e9vdbYXzLwy,0.0,92.66,New
16SqhkGfAJrVnPUsrGCSTDjXXHkwRdeTjBFiCYw7ofmXHTJf,0.0,2.37,New
14T7MZVJqcHx8WAzYcHLbxqci17foYCfFXoUz3qfYcaXtt1J,0.0,1.02,New
1jUDidvHYEx5CXWj5Tiz48PaMku7xPTKJk54uQvhZWsfgQ8,0.0,1.02,New
14K4F2UUbyo29SDuWw3Fcs6FiyDwuuagfWtd7Nu187DoUQCt,0.0,71.23,New
12sjXnpR5f4sHimho2jGyQsTZqRxwF3CuFvXo7P1xFtV4rE3,0.0,1.0,New
12ZJF3q176RVmerZAG7gtQ9ggNYptPwWirYrhjF7DvfsXA1d,0.0,2.11,New
12CB2CnZ3tjQGw6sTmm2WAYzGW1vnm5eKNiaizcxs6tTA8X5,0.0,1.0,New
13eCri5t8ySQEtH41oc9g3DVNErJMnhjWgXVpATDa1VgPfDm,0.0,8.04,New
13zht5zgv1X5KLKaQA9qM4Q7pyUc3RFB6SZAEJyhEidKndq9,0.0,30.59,New
13QJ1QXvennT4V3XusoG2d1DScE6ok1Zt3KG13spft2NaNAg,0.0,15.22,New
14uesrhjjBizxP2yNQAyLLKAai5y4K3o9Cp2gDnMHAqTVNNZ,0.0,1.02,New
15ipLgzio11G13iASsLEfWbFsAQRdxsouP7VoBzshu2moVsA,0.0,1.02,New
15MpTRtodzo2xhuVGja1JjydrUm2kGDzWmVUGfPsVwV23kos,0.0,84.71,New
1486pRxKqHV2p3FRWduDXWHC1bW9pcSUp8BZfyzijJZLzZk1,0.0,2.18,New
12LKSXB7LZfve1DSj1vx2MPpMwEsYLQGJCswib2Qf6wi7CMr,0.0,106.96,New
13pf9iEyfFF9nMA87NYxvjCxTJpKot2o8Nvi12QsykoUVrkB,0.0,2.39,New
13Ybx7R69GxAXRYB5H7t1XZXTvZuKshhx193Qufsq5FEZ41E,0.0,1.99,New
12reRoVTjTsYgt4urNT8GBKkie38bXc8tpaQuUDBUXPK16qz,0.0,1.01,New
145xWxh7mpj9DaGMsyXj2sjdWXirAXFWoCR2LTGiUEwS7dGu,0.0,7.41,New
143QkQ37pGPrJW9Qv1Trqjfr1DsNrxAmFnN98bQDsLeCUHWg,0.0,1.02,New
13Qqppz7qWL5rHvcHwZfWZP1PAYCtQRDgKYtP7435QvbLirH,0.0,31.78,New
168QYA3UiLKA8KPqirqtaWtPXWNrsDDEHTJJXSKj8K2RTtu4,0.0,1.01,New
1xPDB6wz1PNBjcSCmqmr9h6m1mE7RZunQDZF9rdzdwPoiw6,0.0,1.31,New
12jTUmAsbyXXGYGVjFjA1xjgYBQVPsYFkumrreQxPWBPVFRc,0.0,1.02,New
13m5vFxamNiXs6hc7UYL1MssNu4b8kvTk3jN7JL3GsGXGc84,0.0,1.02,New
13rjPiqSDDmfBhiwzxoDNiXqrZ36eksdUJApBnVajQmRya4f,0.0,60.38,New
15aNqknuLu3zSAyouoX3iqSrvjQb1oHRrSUytkYVsdBhTwHi,0.0,1.86,New
15b6sErCEGaRaGpWxYG7j24hvwpc9jGVmNNtKSPfUJvgZGMN,0.0,1.05,New
16Ftx1vJsyNZwv4tJoaFRPZcR4EDUVgfFeZb6Cygb7xosVAW,0.0,1.0,New
15qyrZdJRAZYH2xseLKJkKxdvMneZH4QSW1Y5kYikdKNDsNF,0.0,20.27,New
15TAdoWcEEPV4CGPeHqAhmWsf7NwLuiENM9B6Ac5TCqwK5sS,0.0,2.57,New
13QpEiFLokq7krKqotSwDfUnhFufLY4Vh7zdh2JKHUPg3ZeH,0.0,1.02,New
12xbJ9fQHWHPRuwGNmaT8qpV8WwdvkEfj1f9Afmt3geJvPjN,0.0,1.02,New
16mFNJ9rNCuTyetuquePkBPiozWPvQRSsPhFCpE8WSW4ApbY,0.0,1.0,New
14Gd6khY78znbFf5uUjqbYKgihaPBopQXgvNF1CznGGHGzeB,1.01,1.75,Old
12L5Kw7bgkyMmFDTQM6UKCFvbLa4SMhyHnoCWPC3Y4kyDwXM,0.0,1.01,New
15j2xWUpnrqkjPoukKyZDysWpc9o5hnh9VpSREXC9rAzU3Jm,0.0,1.02,New
129X1n3ZSvpWBxRdrtgYdLVhVS2VYDjZ6AUEBZnpwgLLo5fo,0.0,2.11,New
14YAgXsnRFJpWuxy43aGeVg1VxsMNNNMdquHVYfvrCQvUMVn,0.0,9.01,New
16hTQ7Y2sJXxNKzSEhdtPTzxnda4EZoD2Sn9HPQwVaw41x6A,0.0,3.4,New
12q3hG9ZdSmQqXXFpKLywschmxoaC2eEd2uf45uCYbdnGaHA,0.0,125.2,New
1HcwRe2ExBF4tMF9xsNhcC4oGKFtwHoYtc8GxYR5KPEoaNv,0.0,2.11,New
16kC2xpAMe6j1siJSzsror5W6654w365k9R7CFrrkxDJAB2L,0.0,7.58,New
12xvfBoryWUDawVC4Swt9YXqiyfz7ewanWrHgj8bASXZ1AUa,0.0,65.69,New
12WZzBBSd5PBHPK7Gra2Vz3M7v8QXVDqQEboUHAcMBpW8CuS,0.0,4.09,New
13dZyjHtpeJuF7dnbJ79Pe1UVzn5ZVJsz9AbejkcweUpZQQC,1.92,1.0,Old
12e4qkMsL4fkmNs4E1rz54goa2h2DnVrkhZxx4kew8iZATKo,0.0,1.01,New
13rbNykTwsxqPfpmJSRJUhJMyAnVLtGvZRXmWS9Bv55kGb1k,0.0,1.01,New
15iGxNzx9TVH625v392ucLXBy3Xo3rbKxNaTN7xX66grwsDt,0.0,2.88,New
13wrDBxCtw3ANCfL3rcRGxVrBdFzbYjr1S1t7QQGbagG4WcF,0.0,1.01,New
16XKfpfqkp16jfAZ7bnBx57Z7RjPdS2goTBD9iURNCV5nGgA,0.0,12.88,New
12VrkeJm2TNt2U236LMzkkcV5FDCbVcqQdzr1SCnqMP4FLFR,0.0,884.43,New
14iVSGQy14uF5sMdrEyoJPYJVzTADhK8anShuuNBUAacR1na,0.0,1.02,New
12sc5MZzxtL48deDM1huDyntBW6fvG8JWhErToS71YA7dnLK,0.0,1.01,New
12ujRzEMYvr9tBHdNkNTWu5TWsXAu38wdwNm95qg7wj765wd,0.0,0.0,Old
13T9NUAStie1xmWGrRpVH4VyduVVYdszcRXb8jda3DWpc2sv,0.0,1.51,New
128iNB1JERidygXumdGs6tgmbrc8T8FTNZbwNhMsmhPeFcGE,0.0,2.82,New
145bbXLWxRDs143WXzsTfBv2zkyiJaviA4eKhRikxdidij2a,0.0,3.15,New
16fNiVdcSsPJWyRt751CpHWxAXVSJGDDUfm4UCr2BrwXhxqu,0.0,7.11,New
1UBPCM1T5bYB4tYW14tGdUDuJP5dsvm72i3Yqui5VidyJCN,0.0,27.49,New
1WnG2SGxKiCgDSSmavLwmN6BQvY2C7pmE3TQgvfPNj1kLKw,0.0,38.94,New
15AgL4PtFJpkytePApxGDC8e8pCyD7kCRJWDTt4iRBBdwg6Q,0.0,1.76,New
1TwTsqXjNFqmfZ4aD734Voqa2ZVkgcPvGMokGKXdzfVi2dt,0.0,1.01,New
14dquMiYoerbQdSdXc3BaiJP4MJ9DMo6yrnHTMRMPKfUri4X,0.0,2.55,New
14dBz4NWxN3ZfysnSDsJebE2WuG6qNyspvd18VcU9thipQ4c,0.0,71.13,New
12egcv2xMFNmVyZVZNsN6BcyFeqfapXUV75mbnKkyg3AuRMk,1.11,2.91,Old
12N1oLfGsStuQz6JrhmKZ9VdSYCZ3MscZtLybC1dXMFDUJFc,1.41,2.69,Old
1vEhNYuA81ZZUXZAnL9ruZhx4jz4qqs6YonF4BsohfcBFWE,0.0,20.63,New
16RtZd2DqpyuTfky9cFVR7k7oU9P3xt1vfWvEwoXJEQT2xYz,0.0,16.61,New
143dYwQ3hfVpfsGCvGpw35YJAaYqY8Pk7BzoJcWnAN7SrCaL,0.0,1.02,New
15TFzwp6EQfgu3M8ZvZxTDVbUSMWbsJMZRxn529rwctwUQ2P,0.0,1.02,New
13YrB4AYcDUEaZi7XztF4fyPEACUu4vxKdKDeLcwJ9bVcvbT,0.0,1.01,New
15DbTmNpDwRXfAxppxZf2YdryL4BAMiYB6MFi2RhpaZZmJBu,0.0,12.29,New
15V2LAgsAMefwCLpjce7yh9XjVmBcUrwAwBio83HcRWDdJ7o,0.0,1.01,New
13jD4XqKYtkieA1rbBcADtYQri6XYT3tPaJc6ZQNmW42oC48,0.0,1.01,New
1yHRVLsaAXFhZzAxfKyeR3M8feJofr4cXMxcFPcr3Wqmchq,0.0,35.43,New
14sjwCtVSzUSiFeJUmgBEt9MettArqa3si296QFSJZEjTBJ,0.0,1.02,New
14VHMSSvN8PipW5zmtuEMLfUhG53HCBiEsbHMFghSN58zRX1,1.01,1.01,Old
1vMtJs6tZrm1CASc4Ps6GVKNRGKZqzJPygsKeDLpDtTM3f9,0.0,1.01,New
1v7Qgkg1WM3kNdRhmutvCJ7mWacptKSC577MbP2Ayc3i8Yo,0.0,52.53,New
14SMJhQT9gnBUxXhucwUtSkFoXqxXDUbhqzERR86LCGjemje,0.0,1.01,New
16So7jghTjrgJj2PgENXdva3mQ64m2bn4kzNjx4pn7FESxLz,0.0,1.01,New
14NJXFEp7PtnUzmw2putWv7LdejagYMDgUfdUorm6X7xgoU3,0.0,0.0,Old
13iQ6XWrDcYnd2kMQs3iPaEcqNTajVSdP5R7BdTw9mSRmnDR,0.0,1.01,New
15YE4K7kEnLLdzWkRfcqxSKSb6mXhXFz4JC71CKGXqXRzuf1,0.0,11.28,New
12uPz8nQbUBYqcSsZnvHFJE2e1LMmd326mYqTyZxabig8mQR,0.0,2.0,New
15u58axoREvWeVbupNZbcEDF35cbTprmWPaAi5pTHKr1HXD3,0.0,1.65,New
12wyXsqcLcsnuZ6XpP4eaUggXtpY9kqL64UNyRQ6y7sWgkys,0.0,1.01,New
12ggapm6jwkwjFnyUVy23xa35gvSXiYiGe8vWHsWUVVUhDag,0.0,1.0,New
1N7NkN8QxzPTA1MM3bYPcUMcnX1LmYeJ8vMvhxb4gbnNNe1,0.0,1.01,New
12eUP2CC2jbVpAQtdugWP3CEiWKrggyGuG4scc6SjprWRi3Z,0.0,1.02,New
1c8v5FFoUC7zmDZ5m9XqdcXtTm53AyTuWsww3akPWvFTxjg,0.0,76.31,New
12VvpwCuZx9dxyfLJpq6Py3yw5FXLUn3Wj9t2UYwcKxuwimb,0.0,10.92,New
14iXpLoT4Ta9hdLd5RfDMDsB86QV5to6YjvMuuCHW5zAWS5N,0.0,54.39,New
12HAcSeobKvWmbHdVTYvWoHVPyYNNJhtbxAEzB5a6Q7iwwkY,0.0,33.01,New
14T36dQaUoFd4p1sPcaMurLVPtM3AH3zZWoEwLDmvJunw8qw,0.0,32.83,New
15mDNLhzbM9nHLw4dbm3kXNRRzyhkkKJikpphGKYzE145iDY,0.0,1.01,New
16kmVEjQLM91ackEaDkWTXsexUNyeyX53RNC7x8ow8o8x69g,0.0,16.59,New
128yi2baEedCUC63cBLigCDjt991TiCbk5rB3jZSxsx3QF9k,0.0,32.87,New
12p7pMXWg1A6aqnuReE66cWeuZKbbuC5Hs6cd9psQ3CVEDPS,0.0,1.0,New
12gHfGjwfX5feX7ZveJs7WuoLgDXd7uscPvsCMDD8TP47tQ7,0.0,12.92,New
14VpjVZv4XPXCAMEwMUWwSUiRsXVgrWfkdDK3UvSdmDpsQAe,0.0,27.32,New
14DywjMdCxLBsMzEPtPS66TUeHxPXERT4nJi1jyFY5r3c3m6,0.0,95.42,New
14mEdNMFA3CSFGe7D9PTfsmNTYbMptaLQ7i2VQo9ihbXU1YH,0.0,1.24,New
136a1qKcKKESjhk69eDtsFsASd5biiDsNKpyND7guMWvEwir,0.0,1.0,New
14AaJEeLtqCgYvmYgVjQ5nvGzRThFyyTZsB6quBRQ7W2rQht,0.0,1.0,New
1F9VEXbcbtgYFn8hVPwyFY8bFQGT59bTxPxrLQC17Q6Dgpk,0.0,1.02,New
164qCV2mqeYokgnGEytoXZzG4vjaU4q67mhkh2Tupb4Q2P7u,0.0,13.48,New
12ViDzNYkj5gr4WvNvGULXr4cYUxSUFcZLTmxMsquYxL89qa,0.0,1.02,New
1WsR4NiGxfZ6VV4ixJmYmyGrAEraQmBcVqothCVXXfQSq3b,0.0,6.67,New
12xmW1edWEfGXR2Evd9RqY1rjjkLvfor7gGoBBsmxavsT1Ep,1.23,1.01,Old
13Mo3gn99DuiBGBv5974LJ7fTiMXM8UvYE9n21R5KPFYTVP1,0.0,1.01,New
15cnqLqerMfUAhWayp9vgzBXZMs9UcARGCNidThLKDxG3Zax,0.0,150.76,New
1UMVYT9rqjNM5EYiWYzsuSr2n8DobCLJryQntCHvQd2duvz,0.0,1.02,New
14uEW1TVaPXBTPStVE1swHrvUfQbeNFMajD4dSaRY5YsE6r,0.0,1.01,New
13DZemx4RofBqadofP1D4iTpYwYv2KBxW9X6rkXtGwhRr66A,0.0,1.01,New
16XbRDVfsfXZqX4nt1t5BH8RF2AisvTcpRvVahABzkwbrvyX,0.0,1.02,New
12q2kTBxMBzwGyAtHrW4W9sSRNNHH68RLTSbHmcRrMF7JvWp,0.0,1.0,New
12jfUUpMRQB45ou3y3YdvcQZh3ATy8Kg5cYR4m4YH1wnPGqy,0.0,21.59,New
14bGXmNMJbovVGmw2VUshhqS76TE8j2uicuMwLiuktDm7SgM,0.0,1.0,New
12WEuEisoUTzGbyDMpiTHYEDu9yUk5AF6W26gXoMniDTSti6,0.0,1.01,New
15FtnPaajYwdNu8yKgEhuommCv9HD3HKTn5s7669LmTFmRBa,0.0,1.0,New
15ketbUBftjEarmy87wjMpf13raHtW2tUQ2BrYGikuQpZyCp,0.0,1.01,New
13bbBKQUwGFuWaWfy3gMwgTapSH68YDhacX4dcZFawdXsfNi,0.0,1.01,New
1PCcWXaWVHBqVypvDhV86rq5stdMNG9qXAbQ44PfcEZFnFW,0.0,1.0,New
14zJqPvdR5VJVnDGecPm8qRanBiTeHfeD49Deq8oogdzcQFy,0.0,1.02,New
156GpXPZ7KXRbBmV4LdFUVC5f5ne1f7o5n1BJzgjP28sNu2v,0.0,3.78,New
133CvtL7QnZ7gDr4qpqVcgYRkKse9ku4dcCjsAvPd1dNte4v,0.0,1.49,New
14BfNSCZHEvwDH47YprXcxsLBZsMj5uX8MdjCCzjBBPmFEEf,0.0,1.0,New
13dDENqQDYyokhoK4aWoxtgQCBFUvpo9s3sFbeDs28ZpXHmP,1.01,1.02,Old
1NpTtf8pWsQ19WyUyQrtvbZte8pKAeKv7b9N7CwU85tzhJa,0.0,15.35,New
14fTCxmc4fbarNSvGMte2YBUB2iyk8wyUYzt5ocub1KPwiCJ,0.0,15.33,New
12b39okeLufcmnecNqHyeFBemFzVH6Sz9ket99RhW9LrdvRv,0.0,15.43,New
14MUyotjB78iqmUDHV5BkKCV4EaX8XuYCocFYSWUME9PQQDX,0.0,35.5,New
145tHhsZSiiLoZ7gfMmzegAvv1x8M9ovcAcSw1EoXH4awvVm,0.0,15.65,New
14mUnUQpr6C4mqgMXznGkRw5F6FMVTDE7sHvsXDN9qSAL75x,0.0,23.44,New
16LVxX2zGYna1zsk6zi9mRqSVMh76AHq5CACSYULvuTYpo5p,0.0,1.01,New
15GFeD96sRsyj3a83QiWagWEnK6AqpJBBct2ZV697ToKeVYz,0.0,15.57,New
14u6UvfY3zdy4gccw4jr6vAZYyRaT2RR4MET6J4tMSTZjmoA,0.0,29.91,New
15YX2bpTvKMvXcCNZZpHCDSEQqPLdtUGrnuRGL7M2jgxjtex,0.0,15.97,New
1vRFrbAMuCYKPwhD27mrW86f92KdM7coxfrzm8heXy57oRe,0.0,8.89,New
16Lu9QRnCa6joEcx8WeeHXh2rH9BZTQQP8j3wyBLS7ywSZE2,0.0,16.07,New
13VLSzK1AzKi7MVqY9kJqowdKN8UBp5egFaoQRcK1GZUYUMf,0.0,30.51,New
1FEG5Yni2RQMbccXHsZAEX9X5ZxZhpekNqEjurm9oQ49FvT,0.0,1.01,New
